"fecha","unidad","descrubicacion","ubicacion","departamento","violencia","tamano","electoral","observaciones","numpolicias","nummilitares","toma","grupo","desalojo","lon","lat","location"
2017-12-10,"UDEP-06 Choluteca","carretera panamericana que conduce de la ciudad de Choluteca al municipio del triunfo Choluteca a la altura de la Aldea el Chorizo Desvío San Bernardo Namasigue","El Triunfo","Choluteca","Pacifica","60","Si","manifestación pacífica por aproximadamente 60 personas quienes son simpatizantes del partido alianza contra la dictadura protestando en contra de los resultados que hasta ahora ha emitido el tribunal supremo electoral",2,0,"No","Simpatizantes de la Alianza de Oposicion","Ninguno",-71.0648426,42.3434824,"42.3434824,-71.0648426"
2017-12-10,"UDEP-10 Intibuca","hospital de área Enrique Aguilar Cerrato","La Esperanza","Intibuca","Pacifica","60","Si","manifestación pacifica del partido político alianza de oposición, partido liberal y miembros del COPINH donde participan aproximadamente 60 personas. con la consigna fuera JOH.",11,0,"No","Simpatizantes de la Alianza de Oposicion","Ninguno",-88.1706047,14.299475,"14.299475,-88.1706047"
2017-12-10,"UDEP-15 Olancho","gasolinera puma Juticalpa","Gasolinera PUMA Juticalpa","Olancho","Pacifica","500","Si","Simpatizantes del partido alianza, con un aproximado de 500 personas en cual se dirigen al parque central de esta ciudad de Juticalpa Olancho En apoyo al precandidato Presidencial Salvador Nasralla",10,0,"No","Simpatizantes de la Alianza de Oposicion","Ninguno",-86.2170408,14.6488551,"14.6488551,-86.2170408"
2017-12-10,"UDEP-17 Valle","carretera panamericana a la altura del puente Guacirope Nacaome quienes impiden el trafico poniendo piedras y alambres","Nacaome","Valle","Pacifica","80","Si","simpatizantes del partido de oposición “alianza "" con toma de carretera y quienes impiden el trafico poniendo piedras y alambres.",16,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-87.485158,13.5369065,"13.5369065,-87.485158"
2017-12-11,"UMEP-04 Kennedy","Bulevares FF. AA, Centroamérica y parte del anillo periférico","Tegucigalpa","Francisco Morazan","Pacifica","60","Si","Marcha pacífica por parte de los miembros del partido alianza, motivo: exigen los resultados del T.S.E y que reconozca el triunfo del candidato presidencial Salvador Nasralla como el futuro Presidente de Honduras",2,0,"No","Simpatizantes de la Alianza de Oposicion","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-11,"UMEP-04 Kennedy","segunda entrada de la Colonia Kennedy","Tegucigalpa","Francisco Morazan","Pacifica","60","Si","Motivo: se manifiestan, debido a la inconformidad de datos proporcionados en cuanto el conteo de actas, realizado por los miembros del Tribunal Supremo Electoral.",4,0,"No","Simpatizantes de la Alianza de Oposicion","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-11,"UMEP-11 El Progreso","carretera principal que se conduce del Progreso Yoro, hacia Tela Atlántida, a la altura del desvío de la Aldea 36 Guaymas de el Negrito Yoro","El Progreso","Yoro","Violenta","200","Si","Simpatizantes de la Alianza en contra de la reelección queman llantas ",4,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-84.3683048,33.7143654,"33.7143654,-84.3683048"
2017-12-11,"UMEP-11 El Progreso","altura de la Aldea La Sarrosa El Progreso Yoro,","El Progreso","Yoro","Violenta","30","Si","Simpatizantes del partido LIBRE se manifestaron de forma violenta, quienes tienen tapada la calle con quema de llantas y atravesando palos
",NA,0,"Si","Simpatizantes del partido LIBRE","Ninguno",-84.3683048,33.7143654,"33.7143654,-84.3683048"
2017-12-11,"UMEP-11 El Progreso","puente de La Colonia Núñez","El Progreso","Yoro","Violenta","15","Si","simpatizantes del partido político Alianza-Libre, se han tomado de manera violenta la carretera El Progreso -Tela, inhabilitado el tránsito vehicular en ambos sentidos, están quemando llantas, rociando gasolina en las orillas de la carretera para que las personas que van a pie no puedan circular",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-84.3683048,33.7143654,"33.7143654,-84.3683048"
2017-12-11,"UMEP-11 El Progreso","Barrio El Guay de Hurraco Pueblo","El Progreso","Yoro","Violenta","20","Si","manifestantes del Partido de la alianza de oposición,  procedieron a quemar llantas y a ubicar una alcantarilla en la carretera",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-84.3683048,33.7143654,"33.7143654,-84.3683048"
2017-12-11,"UMEP-11 El Progreso","Puente Humuya","Santa Rita","Yoro","Violenta","80","Si","Manifestación con quema de llantas y poniendo palos piedras e interrumpiendo el paso de vehículos de ambas vías del partido de oposición Alianza, exigen al TSE que declare al candidato presidencial Ingeniero Salvador Nasralla como Presidente de la Republica, se dialogó con los manifestantes quienes no van ceder el paso para ningún lado.",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",144.7082568,13.3742669,"13.3742669,144.7082568"
2017-12-11,"UMEP-12 Villanueva","carretera (CA-5) a la altura de la entrada El Calan al frente de Zip Búfalo","Villanueva","Cortes","Violenta","30","Si","ciudadanos afines al partido político de la Alianza. Motivo: Manifestándose sobre el fraude electoral, se realizó el desalojo llegando al lugar de los hechos con diálogo entre los manifestantes, se logró despejar la carretera CA-5 en ambas vías, recuperando la circulación vial.
personal participante
",9,17,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-105.3613399,35.266753,"35.266753,-105.3613399"
2017-12-11,"UMEP-12 Villanueva","carretera CA-5 en el Municipio de Potrerillos Cortes a la altura del restaurante valdespin","Potrerillos ","Cortes","Violenta","20","Si","simpatizantes del partido la Alianza tenían tomada la calle con quema de llantas se hizo efectiva la presencia policial, registro de vehículos y personas sospechosas y garantizar la libre circulación",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-69.2056274,-32.9507408,"-32.9507408,-69.2056274"
2017-12-11,"UDEP-01 Atlantida","carretera CA-13 a la altura del puente del Rio Arizona","Aldea Arizona","Atlantida","Pacifica","50","Si","simpatizantes del partido Alianza con quienes  se dialogó que si podían dar el paso a dichos vehículos y manifestando que darán paso cada hora, a todos los vehículos en ambos lados.",9,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-112.1472704,33.5821922,"33.5821922,-112.1472704"
2017-12-11,"UDEP-02 Colon","Eje Carretero N.39 en la altura de Corfino","Bonito Oriental","Colon","Pacifica","50","Si","Simpatizantes del partido Alianza y oposición a la dictadura.",NA,0,"No","Simpatizantes de la Alianza de Oposicion","Ninguno",-85.7307673,15.7463051,"15.7463051,-85.7307673"
2017-12-11,"UDEP-02 Colon","puente Rio Monga salida a Olanchito Yoro","Olanchito, Yoro","Colon","Pacifica","50","Si","simpatizantes del partido Alianza y oposición a la dictadura.",NA,0,"No","Simpatizantes de la Alianza de Oposicion","Ninguno",-86.5905371,15.4861318,"15.4861318,-86.5905371"
2017-12-11,"UDEP-02 Colon","carretera CA-13, a la altura del puente Río San Pedro, Aldea Zamora","Tocoa","Colon","Violenta","300","Si","simpatizantes del partido Alianza opositora quienes queman llantas, talan árboles y envían mensajes eufóricos",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-85.9968479,15.6576354,"15.6576354,-85.9968479"
2017-12-11,"UDEP-02 Colon","carretera CA-13 a la altura del puente Río Taujica, de la Aldea Taujica,","Tocoa","Colon","Violenta","150","Si","simpatizantes del partido Alianza opositora quienes queman llantas, talan árboles y envían mensajes eufóricos",4,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-85.9968479,15.6576354,"15.6576354,-85.9968479"
2017-12-11,"UDEP-03 Comayagua","posta de las mercedes san Antonio","San Antonio","Comayagua","Violenta","60","Si","Simpatizantes del partido la alianza libre al costado de la carretera se encontraron 17 bombas molotov las cuales fueron abandonadas por vándalos que forman parte de estas manifestaciones y al ver presencia policial decidieron abandonar en lugar baldío.",16,16,"No","Simpatizantes de la Alianza de Oposicion","Ninguno",-98.4936282,29.4241219,"29.4241219,-98.4936282"
2017-12-11,"UDEP-04 Copan","carretera principal CA-11 a la altura del barrio el tigre,","Santa Rita","Copan","Pacifica","70","Si","Motivo: se manifiestan, debido a la inconformidad de datos proporcionados en cuanto el conteo de actas, realizado por los miembros del Tribunal Supremo Electoral.",13,0,"No","Simpatizantes de la Alianza de Oposicion","Ninguno",144.7082568,13.3742669,"13.3742669,144.7082568"
2017-12-11,"UDEP-05 Cortes","ejes carreteros de la CA-13 Aldea Chameleconcito","Chamelecon","Cortes","Pacifica","30","Si","ejes carreteros de la CA-13  habían sido tomadas por los ismpatizantes de la Alianza",30,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-88.0167406,15.4390012,"15.4390012,-88.0167406"
2017-12-11,"UDEP-06 Choluteca","carretera ca-5 que conduce de Choluteca hacia la ciudad de Tegucigalpa a la altura del Puente Rio Chiquito del municipio de Pespire","Pespire","Choluteca","Pacifica","50","Si","manifestación pacífica por parte del partido la alianza participando un aproximado de 50 personas",4,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-87.3637025,13.5963571,"13.5963571,-87.3637025"
2017-12-11,"UDEP-10 Intibuca","Eje carretero CA-11 ruta hacia Siguatepeque","Siguatepeque","Comayagua","Violenta","60","Si","manifestantes del partico Alianza de Oposición, los que, usando piedras, quemando llantas obstaculizaron el tráfico vehicular.",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Violento",-87.8402405,14.5963866,"14.5963866,-87.8402405"
2017-12-11,"UDEP-17 Valle","carretera Panamericana que conduce de Nacaome hacia el Amatillo a la altura del puente peatonal","Nacaome","Valle","Violenta","35","Si","Se habló con ellos de manera pacífica, solicitándoles desalojaran la vía, pero hicieron caso omiso, a la petición presentada por la Policía Nacional.",13,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.485158,13.5369065,"13.5369065,-87.485158"
2017-12-11,"UDEP-17 Valle","puente Guacirope Nacaome","Nacaome","Valle","Violenta","200","Si","simpatizantes del partido alianza de oposición quienes obstaculizaron el tráfico vehicular colocando piedras y llantas en la carretera se dialogó con los manifestantes para habilitar el trafico quienes no aceptaron y manifestaron que estarían todo el día en la toma de la carretera por lo que para garantizar el derecho a la libre circulación de las personas que no podían circular por dicha toma de carretera se procedió a desalojar a dichos manifestantes, logrando habilitar el tráfico vehicular, con la novedad que resultó lesionada por objeto romo (piedra) la Policía Melida Castillo Gámez.",53,36,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.485158,13.5369065,"13.5369065,-87.485158"
2017-12-15,"UMEP-1 Los Dolores","Barrio Morazán","Tegucigalpa","Francisco Morazan","Pacifica","200","Si","manifestación pacífica, la misma estaba integrada por aproximadamente 200 personas pertenecientes a grupos opositores",7,0,"Si","Grupos opositores","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-1 Los Dolores","Colonia San Miguel Arcángel","Tegucigalpa","Francisco Morazan","Pacifica","30","Si","manifestación donde participan 30 personasdel partido libre, quienes prendieron llantas para evitar el desplazamiento de vehículos que viajan en ambas direcciones.Quienes están en contra de la reelección, hubo un decomiso de 12 llantas ",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-1 Los Dolores","calle que conduce hacia Valle de Ángeles","Tegucigalpa","Francisco Morazan","Pacifica","500","Si","manifestación pacífica por parte de la alianza de oposición donde participaron estar en contra la dictadura encabezado por el coordinador del Partido Libre Manuel Zelaya Rosales en donde cerraron ambas vías por el término de 1 hora y media.",34,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-1 Los Dolores","barrio Guadalupe","Tegucigalpa","Francisco Morazan","Pacifica","3,000","Si","marcha pacífica denominada “las antorchas”, desplazándose hacia bulevar los próceres finalizando en la Embajada Americana en contra de la dictadura",280,210,"Si","Marcha pacífica de personas","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-02 Belen","entrada de la col San Miguel Arcángel","tegucigalpa","Francisco Morazan","Pacifica","30","Si","manifestación donde había por lo menos 30 personas del partido libre.de la reelección prendieron llantas para evitar el desplazamiento de vehículos que viajan en ambas direcciones.hubo un decomiso de 12 llantas ",NA,0,"Si","Simpatizantes de LIBRE","Pacifico",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-02 Belen","puente de la colonia 21 de febrero,","Tegucigalpa","Francisco Morazan","Pacifica","50","Si","Protestando por estar en desacuerdo con los resultados de las elecciones generales difundidos por el Tribunal Supremo Electoral,",3,0,"Si","simpatizantes de liBRE","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-03 La Rosa","carretera Principal Salida Al Sur, a la altura del desvío a Altos de Santa Rosa,","Tegucigalpa","Francisco Morazan","Pacifica","70","Si","manifestación por parte de 70 seguidores del partido de la Alianza de Oposición",10,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-03 La Granja","calle a la altura del instituto Central Vicente Cáceres","Tegucigalpa","Francisco Morazan","Pacifica",NA,"Si","despejada la calle a la altura del instituto Central Vicente Cáceres que conduce hacia el barrio la granja ya que se estaba realizando quema de llantas las cuales ya fueron retiradas permitiendo la libre circulación de vehículos.",5,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-03 La Rosa","el Boulevard Kuwait a la altura del SANAA","Tegucigalpa","Francisco Morazan","Pacifica",NA,"Si","grupo de personas simpatizante del partido de oposición La Alianza manifestándose, por lo que de inmediato se procedió a desalojar a dichas personas quitando las llantas que estaban obstaculizando la vía.",17,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-03 La Rosa","calle principal de la colonia el pedregal, Comayaguela","Tegucigalpa","Francisco Morazan","Pacifica","15","Si","desalojo pacifico en la que participan 15 personas aproximadamente, simpatizantes del Partido de Alianza de Oposición, los cuales tenían tomado una vía de la calle principal",17,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-03 La Rosa","Boulevard Fuerzas Armadas, Comayaguela","Tegucigalpa","Francisco Morazan","Pacifica","40","Si","se procedió a desalojar un aproximado de 40 personas las cuales estaban obstaculizando la vía publica y el por lo que se desalojaron de inmediato quitando llantas y objetos de madera las cuales estaban encendidas logrando quitarlas de la calle y quedando libre la circulación de vehículos automotore",19,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-04 Kennedy","colonia Hato de en Medio","Tegucigalpa","Francisco Morazan","Pacifica","45","Si","toma pacifica por simpatizantes de alianza de oposición.defender la victoria de Salvador Nasralla",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-04 Kennedy","Residencial Honduras","Tegucigalpa","Francisco Morazan","Pacifica","25","Si","toma pacifica por simpatizantes de alianza de oposición.defender la victoria de Salvador Nasralla",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-04 Kennedy","calle que conduce a la UNITEC","Tegucigalpa","Francisco Morazan","Pacifica","30","Si","toma pacifica por simpatizantes de alianza de oposición.defender la victoria de Salvador Nasralla",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-04 Kennedy","villa del sol carretera salida a Danli","Tegucigalpa","Francisco Morazan","Pacifica","50","Si","toma pacifica por simpatizantes de alianza de oposición.defender la victoria de Salvador Nasralla",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-15,"UMEP-04 Kennedy","boulevard Kennedy donde está el semáforo","Tegucigalpa","Francisco Morazan","Pacifica","60","Si","toma pacifica por simpatizantes de alianza de oposición.defender la victoria de Salvador Nasralla",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
